brand,year,transmission,mileage,fuelType,engineSize,price
hyundi,2015,Semi-Auto,34203,Diesel,2.2,0
merc,2019,Semi-Auto,14259,Diesel,3.0,1
merc,2019,Semi-Auto,2619,Petrol,2.0,1
vw,2014,Manual,77282,Diesel,2.0,0
vw,2016,Manual,25624,Diesel,2.0,0
vw,2016,Manual,30414,Diesel,2.0,0
hyundi,2016,Manual,16407,Petrol,1.4,0
hyundi,2014,Semi-Auto,69059,Diesel,2.2,0
skoda,2014,Manual,69000,Petrol,1.2,0
ford,2019,Manual,1500,Petrol,1.0,1
toyota,2016,Automatic,31432,Hybrid,1.8,0
vw,2014,Manual,46772,Diesel,2.0,0
bmw,2019,Semi-Auto,8966,Petrol,3.0,1
ford,2016,Manual,21013,Petrol,1.5,0
toyota,2017,Semi-Auto,15062,Petrol,1.8,0
merc,2017,Automatic,27000,Hybrid,2.1,1
bmw,2016,Automatic,38900,Diesel,2.0,1
vw,2017,Semi-Auto,9268,Petrol,2.0,1
vw,2019,Semi-Auto,6924,Diesel,2.0,1
vauxhall,2015,Manual,64000,Diesel,1.6,0
merc,2018,Manual,23075,Diesel,2.1,1
vauxhall,2018,Manual,6000,Diesel,1.5,0
merc,2019,Semi-Auto,200,Diesel,2.0,1
ford,2019,Manual,127,Petrol,1.0,0
bmw,2019,Semi-Auto,3256,Petrol,4.4,1
vauxhall,2015,Manual,29188,Petrol,1.4,0
audi,2019,Semi-Auto,7799,Diesel,3.0,1
ford,2016,Manual,36489,Diesel,1.5,0
bmw,2020,Semi-Auto,3291,Diesel,3.0,1
vauxhall,2015,Manual,32795,Petrol,1.4,0
vauxhall,2016,Manual,43320,Petrol,1.4,0
merc,2017,Automatic,7208,Diesel,3.0,1
ford,2017,Manual,19175,Diesel,2.0,0
vw,2019,Automatic,10,Diesel,3.0,1
vw,2015,Manual,35977,Diesel,2.0,0
vauxhall,2019,Manual,1686,Petrol,1.2,0
vw,2017,Manual,27321,Petrol,1.2,0
ford,2020,Manual,3000,Petrol,1.0,1
vw,2017,Semi-Auto,9984,Petrol,1.2,1
merc,2016,Automatic,26236,Diesel,3.0,1
vw,2013,Manual,62541,Diesel,2.0,0
hyundi,2011,Automatic,38000,Petrol,1.6,0
hyundi,2014,Manual,59200,Diesel,1.7,0
toyota,2017,Manual,27518,Diesel,1.6,0
toyota,2017,Manual,59097,Diesel,1.6,0
toyota,2015,Automatic,48911,Hybrid,1.8,0
ford,2018,Manual,36244,Petrol,1.0,0
hyundi,2015,Manual,47456,Diesel,2.0,0
bmw,2016,Automatic,33113,Petrol,3.0,1
toyota,2006,Automatic,113000,Diesel,3.0,0
toyota,2015,Manual,17684,Diesel,1.6,0
skoda,2019,Manual,4069,Petrol,1.0,0
merc,2018,Manual,39292,Diesel,2.1,0
hyundi,2019,Manual,2573,Diesel,2.5,1
bmw,2016,Semi-Auto,21050,Diesel,3.0,1
merc,2020,Semi-Auto,2000,Diesel,2.0,1
vw,2019,Automatic,9895,Diesel,3.0,1
hyundi,2016,Manual,25976,Diesel,2.2,0
vw,2016,Semi-Auto,69018,Diesel,2.0,0
vw,2019,Automatic,200,Diesel,3.0,1
ford,2017,Manual,47178,Diesel,1.5,0
ford,2018,Semi-Auto,1587,Diesel,1.5,1
ford,2016,Manual,55000,Petrol,1.2,0
vw,2020,Automatic,3602,Diesel,3.0,1
vauxhall,2017,Manual,32447,Petrol,1.4,0
skoda,2019,Semi-Auto,2197,Petrol,1.5,0
toyota,2019,Automatic,7677,Hybrid,1.8,1
vauxhall,2011,Manual,28299,Petrol,1.2,0
bmw,2014,Automatic,55241,Petrol,4.4,1
merc,2017,Semi-Auto,32875,Diesel,3.0,1
toyota,2017,Automatic,8793,Diesel,2.4,1
bmw,2018,Automatic,17000,Petrol,3.0,1
hyundi,2013,Manual,51400,Diesel,1.7,0
ford,2018,Automatic,9486,Diesel,1.5,0
skoda,2019,Manual,10161,Petrol,1.0,0
skoda,2019,Semi-Auto,1001,Petrol,1.5,0
ford,2016,Automatic,24904,Diesel,2.0,0
merc,2016,Semi-Auto,13720,Diesel,3.0,1
vauxhall,2020,Manual,10,Diesel,1.5,0
merc,2019,Semi-Auto,5927,Diesel,2.2,1
ford,2019,Manual,883,Petrol,1.0,1
skoda,2019,Manual,6500,Petrol,1.0,0
ford,2015,Semi-Auto,51250,Diesel,2.0,0
hyundi,2017,Manual,22531,Diesel,2.2,0
hyundi,2015,Manual,41309,Diesel,1.7,0
skoda,2020,Manual,1000,Petrol,1.0,0
vauxhall,2015,Manual,55891,Diesel,2.0,0
audi,2019,Automatic,11500,Diesel,3.0,1
ford,2019,Automatic,12,Petrol,2.3,1
hyundi,2020,Semi-Auto,9,Diesel,2.2,1
merc,2019,Automatic,10996,Diesel,2.3,1
toyota,2017,Manual,36284,Petrol,2.0,0
bmw,2019,Semi-Auto,10504,Petrol,3.0,1
merc,2018,Semi-Auto,2984,Diesel,3.0,1
vw,2014,Manual,31872,Diesel,1.6,0
skoda,2019,Manual,1236,Petrol,1.0,0
ford,2017,Manual,34036,Diesel,2.0,0
ford,2016,Automatic,23647,Diesel,2.0,0
audi,2017,Semi-Auto,20814,Petrol,4.0,1
audi,2019,Automatic,1500,Diesel,0.0,1
ford,2016,Automatic,23743,Diesel,2.0,0
hyundi,2017,Manual,34492,Diesel,2.5,0
toyota,2016,Semi-Auto,22583,Diesel,2.8,1
bmw,2020,Semi-Auto,101,Petrol,2.0,1
hyundi,2018,Manual,33173,Diesel,2.5,0
toyota,2015,Automatic,51896,Hybrid,1.8,0
ford,2019,Manual,10000,Petrol,0.0,0
vw,2018,Semi-Auto,30823,Petrol,2.0,0
bmw,2016,Semi-Auto,25596,Diesel,3.0,1
merc,2018,Automatic,7256,Diesel,3.0,1
vw,2020,Semi-Auto,2000,Diesel,2.0,1
vauxhall,2018,Manual,34138,Diesel,1.5,0
bmw,2019,Semi-Auto,7141,Diesel,2.0,1
bmw,2013,Automatic,77014,Diesel,3.0,0
vw,2019,Manual,3994,Diesel,2.0,1
vw,2007,Manual,103500,Petrol,1.6,0
bmw,2016,Manual,20266,Petrol,2.0,0
bmw,2017,Automatic,13200,Diesel,3.0,1
merc,2017,Automatic,7201,Diesel,3.0,1
hyundi,2014,Manual,61243,Diesel,1.7,0
merc,2016,Semi-Auto,22525,Diesel,2.1,0
hyundi,2015,Manual,85614,Diesel,1.7,0
ford,2016,Manual,50592,Diesel,1.5,0
merc,2016,Automatic,42651,Diesel,2.1,0
vw,2019,Semi-Auto,5800,Diesel,2.0,1
ford,2009,Manual,24000,Petrol,1.2,0
audi,2019,Automatic,6112,Diesel,3.0,1
ford,2016,Automatic,22188,Diesel,2.0,0
hyundi,2016,Automatic,39016,Petrol,1.6,0
bmw,2017,Automatic,9992,Hybrid,1.5,1
bmw,2012,Automatic,27352,Diesel,3.0,0
bmw,2020,Semi-Auto,1501,Diesel,3.0,1
vauxhall,2015,Manual,72717,Diesel,1.6,0
skoda,2018,Manual,17200,Petrol,1.0,0
merc,2016,Semi-Auto,28925,Diesel,2.1,0
merc,2015,Semi-Auto,43910,Petrol,5.5,1
merc,2004,Automatic,118400,Petrol,2.0,0
vw,2019,Automatic,7259,Diesel,2.0,1
audi,2017,Semi-Auto,17889,Petrol,2.5,1
skoda,2019,Manual,5027,Petrol,1.0,0
vw,2017,Manual,26628,Diesel,2.0,0
vw,2019,Automatic,12425,Diesel,2.0,1
merc,2019,Automatic,20500,Diesel,2.1,1
vw,2019,Automatic,21746,Diesel,3.0,1
merc,2016,Automatic,13144,Diesel,2.1,0
hyundi,2019,Automatic,1578,Diesel,2.2,1
bmw,2004,Automatic,55000,Petrol,3.2,0
merc,2017,Automatic,21200,Diesel,3.0,1
merc,2015,Automatic,90740,Diesel,2.1,0
merc,2015,Semi-Auto,21624,Diesel,2.0,0
ford,2016,Manual,18887,Petrol,1.0,0
vw,2019,Semi-Auto,8991,Diesel,2.0,1
skoda,2019,Manual,637,Petrol,1.0,0
ford,2014,Manual,22888,Petrol,1.2,0
toyota,2016,Manual,52689,Diesel,2.5,0
merc,2020,Semi-Auto,452,Diesel,3.0,1
hyundi,2017,Automatic,7809,Petrol,1.6,0
vw,2017,Manual,16452,Diesel,2.0,0
merc,2015,Semi-Auto,34400,Diesel,3.0,1
bmw,2019,Automatic,3644,Petrol,2.0,1
merc,2017,Automatic,57763,Diesel,2.1,0
toyota,2017,Semi-Auto,24389,Petrol,1.8,0
skoda,2019,Semi-Auto,1248,Petrol,1.5,0
toyota,2016,Semi-Auto,12068,Petrol,1.8,0
audi,2017,Automatic,28000,Diesel,4.0,1
vw,2019,Semi-Auto,8001,Diesel,2.0,1
skoda,2020,Semi-Auto,3263,Petrol,1.0,0
merc,2019,Automatic,2020,Diesel,2.0,1
vw,2019,Semi-Auto,7885,Diesel,2.0,1
toyota,2019,Automatic,3348,Petrol,2.0,0
skoda,2017,Manual,40123,Diesel,1.6,0
toyota,2017,Manual,33890,Diesel,1.6,0
ford,2017,Manual,27070,Diesel,1.5,0
bmw,2016,Automatic,41963,Diesel,3.0,1
toyota,2016,Automatic,21720,Hybrid,1.8,0
merc,2016,Automatic,53000,Diesel,2.1,0
merc,2016,Automatic,30448,Diesel,3.0,1
vauxhall,2015,Manual,65688,Diesel,2.0,0
merc,2019,Automatic,10721,Diesel,3.0,1
merc,2013,Automatic,72216,Diesel,3.0,0
skoda,2019,Manual,5703,Diesel,1.6,0
merc,2015,Automatic,40319,Diesel,2.1,0
skoda,2019,Automatic,1907,Petrol,1.0,0
merc,2017,Automatic,18066,Diesel,2.9,1
toyota,2017,Semi-Auto,29476,Petrol,1.8,0
merc,2017,Semi-Auto,30427,Diesel,2.1,0
ford,2014,Manual,45201,Petrol,1.2,0
bmw,2020,Semi-Auto,1237,Diesel,2.0,1
vw,2017,Semi-Auto,4828,Diesel,2.0,1
vauxhall,2019,Manual,8865,Diesel,1.5,0
merc,2015,Semi-Auto,16382,Diesel,3.0,1
toyota,2013,Automatic,27000,Hybrid,1.8,0
bmw,2019,Semi-Auto,7356,Diesel,3.0,1
bmw,2019,Semi-Auto,4068,Diesel,3.0,1
toyota,2018,Semi-Auto,3252,Petrol,1.8,0
hyundi,2015,Manual,57819,Petrol,1.4,0
merc,2019,Automatic,1284,Diesel,2.9,1
hyundi,2019,Semi-Auto,9970,Diesel,2.2,1
ford,2017,Manual,15371,Petrol,1.0,0
merc,2017,Automatic,22957,Diesel,3.0,1
skoda,2019,Manual,4352,Petrol,1.0,0
toyota,2020,Manual,1055,Petrol,2.0,1
merc,2015,Semi-Auto,36281,Diesel,3.0,1
vw,2019,Automatic,5000,Diesel,2.0,1
merc,2017,Automatic,27941,Diesel,2.1,1
vauxhall,2019,Manual,9585,Petrol,1.2,0
skoda,2014,Manual,12256,Diesel,2.0,0
bmw,2020,Semi-Auto,3000,Diesel,3.0,1
bmw,2020,Semi-Auto,10,Petrol,2.0,1
merc,2009,Automatic,79980,Diesel,3.0,0
vw,2019,Semi-Auto,3700,Diesel,2.0,1
audi,2020,Semi-Auto,6150,Diesel,3.0,1
skoda,2019,Manual,1000,Petrol,1.0,0
audi,2018,Semi-Auto,27431,Diesel,3.0,1
vw,2019,Manual,39,Petrol,1.5,0
hyundi,2017,Manual,5003,Petrol,1.4,0
hyundi,2014,Automatic,19319,Petrol,1.6,0
audi,2016,Automatic,33063,Petrol,4.0,1
merc,2017,Semi-Auto,23510,Diesel,3.0,1
hyundi,2016,Manual,18292,Petrol,1.4,0
merc,2015,Semi-Auto,46725,Diesel,2.1,0
ford,2017,Manual,37950,Diesel,2.0,0
skoda,2019,Automatic,124,Petrol,1.5,0
skoda,2016,Manual,36826,Diesel,1.4,0
toyota,2019,Automatic,4874,Hybrid,1.8,1
hyundi,2019,Semi-Auto,2199,Diesel,2.2,1
ford,2019,Manual,10750,Diesel,2.0,1
toyota,2016,Automatic,78500,Hybrid,1.8,0
vw,2018,Automatic,12231,Diesel,3.0,1
skoda,2016,Manual,36364,Petrol,1.2,0
hyundi,2017,Manual,29458,Diesel,2.2,0
vauxhall,2019,Manual,4136,Petrol,1.2,0
bmw,2017,Automatic,14400,Diesel,3.0,1
toyota,2018,Automatic,29945,Diesel,2.4,1
vw,2019,Manual,3000,Diesel,2.0,0
toyota,2018,Automatic,21189,Diesel,2.4,1
ford,2018,Semi-Auto,5064,Petrol,5.0,1
vw,2018,Manual,27995,Petrol,2.0,0
hyundi,2018,Manual,25833,Petrol,1.4,0
hyundi,2018,Manual,30229,Diesel,2.2,0
bmw,2020,Semi-Auto,101,Petrol,2.0,1
hyundi,2013,Manual,83898,Diesel,1.7,0
merc,2019,Automatic,2931,Hybrid,3.0,1
bmw,2019,Automatic,3502,Diesel,2.0,1
vw,2018,Semi-Auto,27715,Petrol,2.0,1
merc,2019,Semi-Auto,3835,Diesel,3.0,1
toyota,2016,Automatic,43463,Hybrid,1.8,0
vauxhall,2019,Manual,2674,Petrol,1.2,0
vauxhall,2014,Manual,29000,Petrol,1.4,0
vw,2013,Manual,46725,Diesel,2.0,0
audi,2018,Semi-Auto,9641,Petrol,2.9,1
vw,2017,Semi-Auto,23178,Petrol,2.0,0
skoda,2020,Manual,1421,Petrol,1.0,0
toyota,2016,Manual,19000,Petrol,1.6,0
merc,2016,Automatic,23083,Diesel,3.0,1
bmw,2016,Semi-Auto,25300,Petrol,2.0,0
bmw,2019,Semi-Auto,509,Diesel,2.0,1
bmw,2019,Automatic,1000,Petrol,3.0,1
hyundi,2018,Semi-Auto,17496,Diesel,2.2,1
skoda,2017,Manual,15255,Petrol,1.0,0
toyota,2016,Manual,75710,Diesel,2.0,0
vauxhall,2019,Manual,800,Diesel,1.5,0
bmw,2017,Automatic,41949,Hybrid,0.0,0
bmw,2018,Semi-Auto,21525,Diesel,3.0,1
vw,2019,Semi-Auto,6572,Diesel,2.0,1
merc,2018,Automatic,14718,Diesel,3.0,1
bmw,2020,Automatic,4500,Petrol,3.0,1
ford,2013,Manual,40000,Petrol,1.2,0
merc,2018,Automatic,7390,Petrol,5.5,1
skoda,2019,Semi-Auto,11814,Petrol,1.5,0
audi,2017,Semi-Auto,16236,Diesel,3.0,1
ford,2017,Manual,30788,Diesel,1.5,0
hyundi,2016,Manual,27696,Petrol,1.4,0
ford,2018,Automatic,13649,Diesel,2.0,1
vw,2012,Manual,15000,Petrol,2.0,0
vw,2020,Semi-Auto,5000,Diesel,2.0,1
ford,2018,Semi-Auto,34880,Diesel,2.0,0
vw,2018,Manual,11749,Diesel,2.0,0
merc,2019,Automatic,2075,Diesel,2.9,1
merc,2016,Manual,33231,Petrol,1.6,0
bmw,2019,Semi-Auto,15508,Diesel,3.0,1
skoda,2018,Manual,15081,Petrol,1.0,0
bmw,2019,Semi-Auto,934,Petrol,3.0,1
skoda,2015,Manual,63813,Petrol,1.2,0
merc,2018,Manual,38004,Diesel,2.1,0
vauxhall,2014,Manual,25102,Petrol,1.2,0
merc,2018,Semi-Auto,15640,Diesel,2.2,1
toyota,2015,Manual,69426,Diesel,2.0,0
audi,2018,Semi-Auto,12000,Petrol,2.9,1
hyundi,2018,Manual,36164,Diesel,2.5,0
hyundi,2015,Manual,48823,Petrol,1.6,0
bmw,2019,Semi-Auto,152,Petrol,3.0,1
vw,2019,Manual,53,Petrol,1.5,0
ford,2018,Semi-Auto,25700,Diesel,2.0,1
bmw,2019,Automatic,5500,Petrol,2.0,1
vw,2018,Semi-Auto,33455,Diesel,2.0,0
ford,2018,Manual,8346,Diesel,2.0,1
skoda,2019,Semi-Auto,4554,Petrol,1.0,0
hyundi,2015,Manual,20660,Diesel,1.7,0
merc,2018,Automatic,18000,Diesel,2.3,1
ford,2018,Manual,18232,Diesel,1.5,0
vw,2017,Semi-Auto,22250,Petrol,2.0,0
ford,2018,Manual,10652,Petrol,1.0,0
merc,2014,Automatic,53407,Diesel,3.0,1
vw,2019,Automatic,25221,Diesel,3.0,1
vw,2019,Automatic,3712,Petrol,2.0,1
merc,2019,Semi-Auto,2609,Diesel,2.9,1
vw,2019,Automatic,2222,Diesel,2.0,1
vauxhall,2018,Manual,5651,Diesel,1.5,0
ford,2017,Semi-Auto,27503,Diesel,2.0,0
skoda,2013,Manual,95000,Diesel,1.6,0
vw,2011,Manual,10000,Diesel,1.6,0
ford,2009,Manual,68441,Petrol,1.2,0
vw,2020,Semi-Auto,3000,Petrol,2.0,1
vw,2018,Semi-Auto,21299,Petrol,2.0,1
vauxhall,2017,Manual,6000,Petrol,1.4,0
skoda,2019,Manual,4538,Petrol,1.0,0
bmw,2019,Automatic,3700,Petrol,4.4,1
ford,2016,Manual,73000,Diesel,2.0,0
vw,2019,Manual,13,Diesel,2.0,1
ford,2015,Semi-Auto,26217,Diesel,2.0,0
ford,2016,Manual,45973,Diesel,2.0,0
ford,2017,Manual,47000,Diesel,2.0,0
hyundi,2019,Automatic,357,Petrol,1.6,0
merc,2020,Automatic,1000,Diesel,2.9,1
ford,2016,Manual,11100,Diesel,2.0,0
hyundi,2015,Automatic,17200,Diesel,1.7,0
toyota,2017,Automatic,37199,Hybrid,1.8,0
skoda,2019,Manual,997,Petrol,1.0,0
skoda,2017,Manual,30627,Petrol,1.2,0
toyota,2016,Manual,10863,Petrol,1.6,0
vw,2017,Manual,10131,Petrol,2.0,0
vw,2013,Manual,37940,Diesel,2.0,0
vw,2016,Semi-Auto,25584,Diesel,2.0,0
audi,2018,Semi-Auto,20672,Diesel,3.0,1
toyota,2015,Automatic,61253,Hybrid,1.8,0
vauxhall,2016,Manual,17363,Petrol,1.4,0
hyundi,2018,Manual,18390,Petrol,1.4,0
hyundi,2017,Manual,59626,Diesel,1.7,0
merc,2015,Automatic,54000,Diesel,2.1,0
merc,2015,Semi-Auto,38792,Diesel,2.1,0
audi,2018,Semi-Auto,6098,Diesel,3.0,1
merc,2018,Semi-Auto,13046,Petrol,4.0,1
bmw,2020,Semi-Auto,857,Diesel,3.0,1
hyundi,2014,Manual,35000,Diesel,1.7,0
merc,2004,Automatic,64015,Petrol,2.3,0
ford,2015,Manual,12905,Petrol,1.2,0
ford,2018,Manual,9609,Diesel,2.0,1
merc,1998,Automatic,113557,Petrol,2.3,0
ford,2020,Manual,50,Petrol,5.0,1
vw,2018,Manual,40551,Petrol,1.2,0
audi,2018,Semi-Auto,4440,Petrol,3.0,1
merc,2015,Automatic,31576,Diesel,2.1,0
toyota,2015,Automatic,24321,Petrol,1.8,0
hyundi,2018,Manual,37902,Diesel,2.5,0
vauxhall,2017,Manual,28000,Petrol,1.4,0
hyundi,2018,Manual,14952,Diesel,1.6,0
bmw,2019,Semi-Auto,4586,Petrol,3.0,1
hyundi,2015,Manual,61599,Diesel,1.7,0
hyundi,2016,Semi-Auto,48155,Diesel,2.2,0
vauxhall,2018,Manual,20203,Diesel,1.5,0
merc,2017,Semi-Auto,16830,Diesel,2.2,1
toyota,2017,Automatic,18136,Hybrid,1.8,0
merc,2019,Semi-Auto,5680,Diesel,2.9,1
toyota,2017,Manual,6741,Petrol,1.6,0
skoda,2015,Manual,37256,Diesel,2.0,0
merc,2019,Automatic,18082,Diesel,3.0,1
merc,2019,Automatic,15251,Diesel,2.9,1
skoda,2020,Semi-Auto,500,Petrol,1.5,0
ford,2010,Manual,61575,Petrol,1.2,0
toyota,2020,Automatic,1500,Hybrid,1.8,1
hyundi,2019,Automatic,15927,Diesel,2.5,0
audi,2019,Automatic,4968,Diesel,3.0,1
vauxhall,2012,Automatic,32028,Petrol,1.2,0
bmw,2014,Automatic,67476,Diesel,3.0,0
merc,2019,Automatic,500,Diesel,2.1,1
toyota,2017,Semi-Auto,9200,Diesel,2.8,1
bmw,2019,Automatic,7791,Diesel,3.0,1
audi,2018,Semi-Auto,2905,Diesel,3.0,1
merc,2019,Automatic,500,Diesel,2.3,1
ford,2013,Manual,44846,Petrol,1.2,0
ford,2017,Manual,46391,Petrol,1.0,0
vw,2015,Manual,23388,Diesel,2.0,0
vauxhall,2019,Manual,2026,Petrol,1.2,0
bmw,2018,Semi-Auto,11188,Diesel,3.0,1
ford,2017,Automatic,18415,Diesel,1.5,0
vw,2016,Automatic,23041,Diesel,2.0,0
vw,2019,Semi-Auto,10000,Diesel,2.0,1
toyota,2017,Manual,36756,Petrol,1.6,0
ford,2016,Manual,33000,Diesel,1.5,0
ford,2015,Manual,38058,Diesel,1.6,0
merc,2020,Automatic,6000,Petrol,2.0,1
skoda,2020,Manual,3543,Petrol,1.0,0
vw,2018,Automatic,33024,Diesel,2.0,0
ford,2018,Manual,11708,Diesel,1.5,0
ford,2017,Manual,29326,Diesel,2.0,0
bmw,2019,Semi-Auto,5071,Diesel,3.0,1
merc,2016,Automatic,46864,Diesel,2.1,0
vw,2006,Manual,78356,Petrol,2.0,0
hyundi,2016,Manual,29347,Diesel,1.7,0
merc,2018,Automatic,11875,Diesel,2.1,1
vw,2018,Semi-Auto,23480,Petrol,2.0,1
ford,2014,Manual,41760,Petrol,1.2,0
vauxhall,2017,Automatic,19965,Petrol,1.4,0
vw,2019,Semi-Auto,5851,Diesel,2.0,1
toyota,2015,Automatic,46230,Hybrid,1.8,0
audi,2018,Semi-Auto,16900,Diesel,3.0,1
bmw,2019,Semi-Auto,19548,Petrol,3.0,1
hyundi,2017,Automatic,44749,Diesel,2.5,0
ford,2014,Manual,13294,Petrol,1.2,0
merc,2014,Semi-Auto,35000,Diesel,2.0,0
ford,2015,Manual,12864,Petrol,1.2,0
hyundi,2016,Manual,21972,Diesel,2.2,0
merc,2019,Automatic,600,Diesel,3.0,1
merc,2018,Semi-Auto,16432,Diesel,2.9,1
ford,2016,Manual,26985,Petrol,1.0,0
audi,2019,Semi-Auto,3584,Petrol,2.5,1
vauxhall,2013,Semi-Auto,79856,Diesel,2.2,0
ford,2017,Semi-Auto,36708,Diesel,2.0,0
toyota,2019,Automatic,4454,Hybrid,1.8,1
hyundi,2015,Manual,43439,Diesel,2.0,0
hyundi,2016,Manual,25018,Petrol,1.4,0
merc,2002,Automatic,75034,Petrol,2.3,0
merc,2016,Automatic,32505,Diesel,3.0,1
merc,2015,Automatic,40000,Diesel,2.1,0
bmw,2018,Semi-Auto,4000,Petrol,3.0,1
toyota,2019,Automatic,2731,Hybrid,1.8,1
vauxhall,2015,Manual,34758,Petrol,1.4,0
merc,2016,Automatic,82100,Diesel,2.1,0
vw,2015,Manual,29546,Diesel,2.0,0
audi,2020,Semi-Auto,3000,Petrol,2.9,1
hyundi,2017,Manual,12536,Diesel,1.6,0
toyota,2008,Manual,83000,Petrol,1.8,0
merc,2016,Automatic,30128,Diesel,2.1,0
vw,2016,Manual,18442,Diesel,2.0,0
toyota,2016,Automatic,14749,Hybrid,1.8,0
skoda,2017,Manual,13272,Petrol,1.2,0
toyota,2018,Automatic,18000,Hybrid,1.8,1
hyundi,2015,Automatic,39661,Diesel,2.0,0
vauxhall,2016,Manual,37409,Diesel,1.6,0
skoda,2017,Manual,45551,Petrol,1.2,0
hyundi,2012,Manual,82833,Petrol,1.6,0
bmw,2016,Automatic,52135,Diesel,2.0,0
vw,2006,Manual,178000,Diesel,2.5,0
ford,2018,Manual,37411,Diesel,2.0,0
merc,2016,Manual,20455,Diesel,2.1,0
audi,2015,Semi-Auto,35395,Petrol,2.5,1
vw,2017,Manual,33514,Petrol,2.0,0
toyota,2003,Automatic,104000,Petrol,1.8,0
hyundi,2017,Automatic,11211,Petrol,1.6,0
vauxhall,2017,Manual,24000,Diesel,1.6,0
merc,2019,Automatic,500,Diesel,2.3,1
ford,2018,Manual,10051,Petrol,0.0,0
bmw,2019,Automatic,4331,Petrol,3.0,1
vw,2017,Manual,14942,Diesel,2.0,0
bmw,2019,Semi-Auto,7515,Diesel,3.0,1
ford,2020,Manual,2500,Petrol,1.0,1
vw,2013,Manual,46000,Petrol,1.8,0
audi,2019,Semi-Auto,1000,Diesel,3.0,1
vw,2005,Automatic,140000,Diesel,2.5,0
skoda,2019,Manual,12106,Petrol,1.0,0
merc,2019,Semi-Auto,11168,Diesel,3.0,1
merc,2019,Automatic,500,Diesel,2.3,1
merc,2019,Automatic,4105,Diesel,2.9,1
vw,2020,Automatic,4500,Diesel,3.0,1
vw,2016,Manual,19039,Petrol,1.4,0
skoda,2019,Manual,1500,Petrol,1.0,0
audi,2015,Semi-Auto,11484,Petrol,4.0,1
toyota,2019,Automatic,4416,Hybrid,2.5,1
merc,2017,Manual,42830,Diesel,2.1,0
ford,2013,Manual,45804,Petrol,1.2,0
vauxhall,2015,Manual,8711,Petrol,1.4,0
toyota,2017,Semi-Auto,9589,Petrol,1.8,0
vw,2016,Automatic,35034,Diesel,2.0,0
vauxhall,2016,Manual,13270,Petrol,1.4,0
merc,2016,Automatic,33000,Diesel,2.1,0
vw,2019,Semi-Auto,3000,Petrol,2.0,1
merc,2018,Automatic,14777,Diesel,2.1,1
ford,2016,Manual,26297,Diesel,1.5,0
vauxhall,2019,Manual,2859,Diesel,1.5,0
bmw,2016,Automatic,39200,Petrol,4.4,1
vw,2017,Manual,15899,Diesel,2.0,0
toyota,2017,Manual,35650,Petrol,1.8,0
audi,2019,Semi-Auto,5415,Diesel,3.0,1
ford,2016,Manual,28366,Diesel,2.0,0
toyota,2019,Automatic,240,Diesel,2.0,1
vw,2016,Semi-Auto,29000,Diesel,2.0,0
hyundi,2015,Manual,27399,Petrol,1.4,0
ford,2016,Manual,36209,Diesel,2.0,0
skoda,2020,Manual,100,Petrol,1.0,0
vauxhall,2016,Manual,14682,Petrol,2.0,0
bmw,2019,Semi-Auto,7310,Diesel,3.0,1
ford,2020,Manual,1850,Petrol,1.0,1
hyundi,2013,Manual,50438,Diesel,1.7,0
hyundi,2017,Semi-Auto,11175,Diesel,2.2,1
skoda,2019,Manual,4050,Petrol,1.0,0
ford,2019,Semi-Auto,10,Diesel,2.0,1
toyota,2018,Manual,32236,Diesel,1.6,0
ford,2016,Automatic,40874,Petrol,2.0,0
skoda,2013,Semi-Auto,25542,Petrol,1.4,0
hyundi,2017,Manual,8613,Diesel,1.7,0
ford,2016,Automatic,36541,Diesel,1.5,0
ford,2017,Semi-Auto,23179,Petrol,5.0,1
vw,2012,Manual,98000,Diesel,2.0,0
merc,2013,Automatic,49284,Petrol,2.0,0
ford,2017,Semi-Auto,34399,Diesel,2.0,0
vw,2015,Semi-Auto,35845,Diesel,2.0,0
ford,2019,Automatic,15012,Diesel,2.0,1
ford,2008,Manual,63000,Petrol,1.3,0
audi,2020,Automatic,320,Petrol,2.5,1
bmw,2020,Semi-Auto,6,Diesel,3.0,1
skoda,2020,Manual,1656,Petrol,1.0,0
toyota,2017,Automatic,14824,Petrol,1.8,0
vauxhall,2017,Manual,6527,Petrol,1.4,0
merc,2016,Automatic,19366,Diesel,3.0,1
vauxhall,2018,Manual,3105,Diesel,1.5,0
skoda,2011,Manual,102000,Diesel,2.0,0
toyota,2019,Semi-Auto,8967,Diesel,2.8,1
merc,2015,Automatic,33462,Diesel,3.0,1
bmw,2016,Semi-Auto,29211,Diesel,3.0,1
ford,2017,Manual,14161,Diesel,1.5,0
ford,2016,Manual,48585,Diesel,2.0,0
merc,2014,Automatic,55000,Petrol,5.5,1
ford,2013,Manual,32900,Petrol,1.2,0
merc,2017,Automatic,21494,Diesel,3.0,1
ford,2017,Manual,14801,Diesel,1.5,0
skoda,2019,Manual,500,Petrol,1.0,0
toyota,2018,Manual,15525,Petrol,2.0,0
vw,2019,Manual,41,Diesel,2.0,1
audi,2015,Automatic,35361,Diesel,3.0,0
vauxhall,2017,Manual,26738,Petrol,1.4,0
bmw,2015,Semi-Auto,55912,Diesel,3.0,0
vw,2019,Semi-Auto,12699,Diesel,2.0,0
hyundi,2016,Semi-Auto,34812,Diesel,2.2,0
hyundi,2019,Manual,3844,Diesel,2.5,1
